"rank","address","partiscore_absolute","partiscore_percentile","number_of_daos","number_of_proposals","number_of_votes"
882.0,"0xfbabfd8f520e38d6e2178d018209453e86246274",17.786536660818896,99.98084573993819,19.0,1.0,187.0
883.0,"0x417aff82d2cd9fd39fe790af5798ae865fbe8c48",17.783943792349444,99.98082399843983,26.0,0.0,187.0
884.0,"0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e",17.755716592347962,99.98080225694146,22.0,1.0,124.0
885.0,"0x245b0a88060d9e992e7950922c86fea91dd40fde",17.752331595265268,99.98078051544309,23.0,0.0,88.0
886.0,"0x017037299ffae25d4156301edd84631a76ed4710",17.750142584873558,99.980715290948,11.0,0.0,221.0
886.0,"0x76879aba19d89e11c4b4682d344c9d62148dc504",17.750142584873558,99.980715290948,11.0,0.0,221.0
886.0,"0x5814628a5add5178def6c9f974797a9eac26e0af",17.750142584873558,99.980715290948,11.0,0.0,221.0
889.0,"0x231557d79f2320a46cc61d97070a7d64664ed2df",17.735999999999933,99.98069354944963,15.0,0.0,246.0
890.0,"0x38a05492029ef8cd1fe9e1193bbed1d3eef2f31a",17.72038452975065,99.98067180795125,11.0,0.0,118.0
891.0,"0x5ab380cc7aa52a97a927cd70a82703a07f97d4c2",17.718992851378562,99.98062832495452,24.0,0.0,216.0
891.0,"0xfe36132caa71c4b1a88b38b79373aab5e001457c",17.718992851378562,99.98062832495452,24.0,0.0,216.0
893.0,"0xeb035f0fd8059a6eece8e28d64a8c75ba1000861",17.714380803266916,99.98060658345615,12.0,3.0,139.0
894.0,"0x756e74e1e8016e8c4f638f165ab999a20412985c",17.70225560917649,99.98058484195779,2.0,44.0,10.0
895.0,"0x819ae34d9362ecf76824cec54435367ca87fba6d",17.688418464908167,99.98056310045942,25.0,0.0,215.0
896.0,"0xa35fac94ef10ba3d05c8c125fab43ad3d1a6ea92",17.68414258487356,99.98054135896105,11.0,0.0,220.0
897.0,"0x17712ed0cdb349b91168d736a7f30887e1e395dc",17.675454796822237,99.98051961746268,24.0,1.0,213.0
898.0,"0x1496de0e32061d5ad8a95d9cfc6587727a142454",17.675250020316533,99.98049787596432,10.0,3.0,146.0
899.0,"0xad794c165a8f2f8ced466d4a551f5e942255b387",17.6729202474375,99.98045439296757,23.0,0.0,218.0
899.0,"0x5e6406eec60dfb5f99a5c32ebe0af462b8e6c64e",17.6729202474375,99.98045439296757,23.0,0.0,218.0
901.0,"0xfa93c9a95727268b88ff77b5396ed3b8b59a1ba1",17.666391685065552,99.98043265146921,11.0,0.0,110.0
902.0,"0x35a20b5d8bfbd674cbb9229ca91e012222f82e98",17.658576293346723,99.98041090997086,13.0,3.0,138.0
903.0,"0xad549c7fcf1bd3e57bca464d9dce0a0d561599d1",17.654010526986546,99.98038916847248,25.0,0.0,196.0
904.0,"0x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f",17.6521259597097,99.98036742697411,31.0,0.0,142.0
905.0,"0xb72ed8401892466ea8af528c1af1d0524bc5e105",17.649162026475306,99.98034568547574,26.0,1.0,168.0
906.0,"0x8755f08374bb0bc598681c324913cbde3283ac18",17.64646365511341,99.98032394397738,16.0,1.0,108.0
907.0,"0xc79c88386c95130bf7c20a184cb8281ed639fab4",17.645201447767697,99.98030220247901,33.0,0.0,155.0
908.0,"0xf884a060fa160055c54794375f7d2f1b86054541",17.643527436399427,99.98028046098064,1.0,66.0,1.0
909.0,"0xd0c92ed8a695a015a8c4bd63bed02bf1a00ed237",17.638911636040298,99.98025871948228,21.0,0.0,229.0
910.0,"1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv",17.637947522059616,99.9802369779839,2.0,6.0,183.0
911.0,"0x0928bd64f3c896660c0f32e990bc203caf360a0a",17.637751161097565,99.98021523648553,28.0,0.0,217.0
912.0,"0x472fd37d73bb36414c9fe4c815b1392691b34b00",17.630916595916464,99.98019349498716,2.0,46.0,1.0
913.0,"0x8dc4310f20d59ba458b76a62141697717f93fa41",17.617768606912094,99.9801717534888,26.0,0.0,155.0
914.0,"0xae3cfb4a88c5dacffff1978b7ae696e111b2c6a3",17.616464735672636,99.98015001199043,24.0,0.0,215.0
915.0,"0xb282057670ceb3ce45bf03e8826a5cd119bf9ecd",17.6135607945407,99.98012827049206,5.0,0.0,232.0
916.0,"0x45452d8508356dc9619f23eab6932b4aab1946e6",17.6042812756259,99.9801065289937,15.0,0.0,160.0
917.0,"0x2017df91b7eb69308a2a4c08d123d9cc69b28d83",17.60138050995973,99.98008478749534,27.0,0.0,209.0
918.0,"0x21d99bbbc49846fc9864931a0c3fdc296999aeea",17.59474015492907,99.98006304599697,24.0,0.0,215.0
919.0,"0x0b0498e4fb7817358fee5b20501db0ce7e40ba36",17.587422347364004,99.9800413044986,24.0,0.0,214.0
920.0,"0xa6036189af87dbc8ef7a1c53917c71647ab80b3f",17.58699285137856,99.98001956300023,24.0,0.0,214.0
921.0,"0x7b2ce60a463f31b7aa4b842ddaf5eb8727ab656b",17.585932300183032,99.97999782150187,11.0,2.0,141.0
922.0,"0x2bdd000643d993c51efcac601aadf49ecbf345f1",17.57551091521898,99.9799760800035,12.0,3.0,136.0
923.0,"0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb",17.567786709655728,99.97995433850512,27.0,0.0,133.0
924.0,"0x0ce2f37534583abe28d328f09bd0b938ccac976d",17.557567510001622,99.97993259700677,14.0,0.0,155.0
925.0,"0x14d92832265eeafdef9e526356fefc90105966c3",17.529320768934394,99.9799108555084,31.0,2.0,161.0
926.0,"0x94bbf1541e29120c66079e3e4c67027cd4759495",17.524491092296692,99.97988911401002,11.0,0.0,118.0
927.0,"0x2ad369f25161506526bc10c72ebeca2bc8c4fa0d",17.5218197954363,99.97986737251165,11.0,0.0,117.0
928.0,"0xc036c021402451242cd413a6a6b863ff41b8e6ac",17.511241125458334,99.97984563101329,20.0,0.0,176.0
929.0,"0x6bda0404288459cdc35b95a0162636088dccbee8",17.491102561144103,99.97982388951492,22.0,1.0,148.0
930.0,"0xa12611cd4b27a96a9a0ec627a8d977da0e1b6cb6",17.49019938844459,99.97980214801656,12.0,3.0,138.0
931.0,"0xd3d0e2141c998e64c1c7e2435064bb9785e8db24",17.48774490919559,99.97978040651819,52.0,0.0,101.0
932.0,"0xa4fafb39c7f323281257f6a7bb2cfc837cde9fd9",17.486142584873555,99.97975866501983,11.0,0.0,217.0
933.0,"0xf9710e525b75ce28b3fb98df42553f87261ccc50",17.474920247437502,99.97973692352146,23.0,0.0,215.0
934.0,"0xae5499976ffd3e58be47bdd51c787a5201d957f4",17.473084898930455,99.97971518202309,8.0,0.0,154.0
935.0,"0xcfc36d000ef5f72d212bbeb6c847a9a78d9b169b",17.469634518635576,99.97969344052471,18.0,1.0,126.0
936.0,"0x8bbd6dece4191b5d1257676697ea7938e0c19362",17.465878539956663,99.97967169902635,17.0,0.0,206.0
937.0,"0xd245ac36da768c396fc1b7438740d12fad8b6aa4",17.462977408283212,99.97964995752798,12.0,2.0,140.0
938.0,"0xeffaa947af692245e1e6a4aad1da086b13ac54a1",17.455422347364006,99.97962821602961,24.0,0.0,212.0
939.0,"0xc21a7fcc250cf5ca58708ca3c80889e7076c6ada",17.454992851378563,99.97960647453125,24.0,0.0,212.0
940.0,"0x7a282f06654514bd34a1bb01efcd94dfd71ae5ca",17.435347337337493,99.97958473303288,13.0,3.0,136.0
941.0,"0x277cbdc868f4b87b8f82301245c4558b0d324bb2",17.433164332489792,99.97954125003614,21.0,0.0,225.0
941.0,"0x92377327197013652444ae8f75050fa7d566155f",17.433164332489792,99.97954125003614,21.0,0.0,225.0
943.0,"0x3a409eff50a47aeef294e3f0bb3874490dd99abc",17.423011439632702,99.97951950853778,32.0,0.0,157.0
944.0,"0xe4dd2bdbf81503999674525e286f9d9360e3ce00",17.420142584873556,99.9794977670394,11.0,0.0,216.0
945.0,"0xadbb2bdb90624935168f72323bee78b6250f0230",17.420048728907076,99.97947602554105,8.0,33.0,94.0
946.0,"0x81da4f0bcea8d330d790da28bf5349d29ad51fda",17.414151032287293,99.97945428404267,8.0,0.0,172.0
947.0,"0xa2c12dbe82f19ef06850d4693f2b2d5724b8ea3e",17.40124736215332,99.97943254254432,4.0,0.0,163.0
948.0,"0xf2c86508ed9d7f74207ee39979ddf8b9692ef7d3",17.39783104440469,99.97941080104594,3.0,0.0,156.0
949.0,"0xb44f710054aabe793a14125646badfd43791a5c4",17.375404935473348,99.97938905954757,1.0,38.0,1.0
950.0,"2CCTKAY6AVctbfDrU5WZWSXUfTuFWC3wKW8ZJkvdSqCL",17.35476590201645,99.9793673180492,1.0,41.0,70.0
951.0,"0xc19510eea3b3c6e71d890f072bf6ab6ea54d4c40",17.35352506494366,99.97934557655084,4.0,0.0,236.0
952.0,"0x7b29520e790288835da7c85e4db6e4e870710d83",17.33475644387397,99.97932383505247,10.0,3.0,137.0
953.0,"0xa4e9d4f5c380c95ca438ced0e3ae6f697b8c8c58",17.328148451035474,99.97928035205574,17.0,0.0,203.0
953.0,"0x90187c75000c36acdfe3d9fe78afb92d07331d4c",17.328148451035474,99.97928035205574,17.0,0.0,203.0
955.0,"0x2b49f133cc7666147d96eb749a5291042f72fca7",17.325159789629648,99.97925861055737,18.0,0.0,202.0
956.0,"0x4daf43e8141df32787137f969c00c9a1548722b1",17.322992851378565,99.979236869059,24.0,0.0,210.0
957.0,"0x35905cfc1e2eae4338a5f93d12b0b1f56323b5c7",17.3216527211836,99.97921512756062,1.0,28.0,32.0
958.0,"0x268cb4c8b97da9d146702d84501a64f597a3aa14",17.318669309085188,99.97919338606226,8.0,0.0,213.0
959.0,"0xa9903bda477b9a57bd795adff9922cb98db65f04",17.30879680284622,99.9791716445639,10.0,9.0,111.0
960.0,"0x3ce1e7a2b491dd5e545bca1a480ed1084712798f",17.30626421749369,99.97914990306553,15.0,0.0,142.0
961.0,"0xf89fc7c27f885185afa09a38b29daa1bdaf32d4a",17.306240426742878,99.97912816156716,25.0,0.0,140.0
962.0,"0x24653c40e7babb61b3eea9f081f745650f5bbace",17.30116433248979,99.9791064200688,21.0,0.0,223.0
963.0,"0x4555ddf20dd9091fa7aa7cefa426a14cbbab4876",17.28721933961437,99.97908467857043,10.0,0.0,130.0
964.0,"0x5b98eacfa9c8c5c519dad5d6c6888980a0e61db1",17.257627009983857,99.97906293707206,6.0,0.0,122.0
965.0,"0xd3815588b090cd966fa078134517eb091ea5a22c",17.256992851378563,99.97899771257696,24.0,0.0,209.0
965.0,"0xf7f720316e258ac0747877ab023d9724afecb5d0",17.256992851378563,99.97899771257696,24.0,0.0,209.0
965.0,"0xd949eb4ad3287ebafe9c518ce8a4a4aaf52340ef",17.256992851378563,99.97899771257696,24.0,0.0,209.0
968.0,"0xf3a639e89ad9f25c480ed238fffddca553c0b5f4",17.252700254927046,99.97897597107858,28.0,0.0,203.0
969.0,"0x66b1488a32e21f2d2757713d16facd9d25ec977c",17.247520731818852,99.97895422958022,2.0,0.0,180.0
970.0,"0x7977b909d55a53f9c73140f7f611eaf0638238ed",17.242230358672423,99.97893248808185,25.0,2.0,103.0
971.0,"0x5776afb63ab30664d4f39b5127a2f29bce429214",17.23516433248979,99.97891074658348,21.0,0.0,222.0
972.0,"0xf2f3d01b47c21a2339f3a508531da76a9380dcd7",17.20838905252914,99.97888900508511,17.0,0.0,137.0
973.0,"0xd059ae0a5036b3f98c27b1a2d69f982bdb1a3a5a",17.190992851378567,99.97886726358675,24.0,0.0,208.0
974.0,"0x69b5b2b2cd11db8c7ea7f9f042f39423497b8efa",17.186236042668742,99.97884552208839,15.0,0.0,125.0
975.0,"0xca7a6a53d5576102765a0281c723f863d881dc96",17.185340686230088,99.97882378059002,17.0,0.0,183.0
976.0,"0xeabdb5f548297f465fdec3bf02c00e8bfd58ab86",17.169164332489792,99.97880203909165,21.0,0.0,221.0
977.0,"0x4254c53fc3b3b38df025ea30bcae410e11bb95b6",17.15991113194877,99.97878029759329,15.0,2.0,102.0
978.0,"0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441",17.153518820535858,99.97875855609492,22.0,7.0,90.0
979.0,"0x8b5d493fb9817efa5b81a85592c60a7c8df38db7",17.144920247437504,99.97873681459654,23.0,0.0,210.0
980.0,"0x410a0887cc91ccf1e8db56422b9a5d8b078c2200",17.132501537617365,99.97871507309817,20.0,0.0,110.0
981.0,"0x9503b823a21e113af3477aeab5bed9d17b4e1b56",17.124992851378565,99.97869333159981,24.0,0.0,207.0
982.0,"0xbb7b3649f0da7eaf2728f55f3667c9947fd1046f",17.12066755098801,99.97867159010144,24.0,0.0,209.0
983.0,"0x706d961ab69d54a0fcbaa13e77842279a5724139",17.110155100504066,99.97864984860307,37.0,5.0,123.0
984.0,"0x7f7bac92aa3e28351f9e89535ca334e8a44542d0",17.105327455151787,99.97862810710471,19.0,1.0,106.0
985.0,"0xcf9b6dcea3c5fc66376bda0cea5c36d1eab2d735",17.103164332489794,99.97858462410797,21.0,0.0,220.0
985.0,"0xb8af6fa30e1de315a258090100a2322908e74581",17.103164332489794,99.97858462410797,21.0,0.0,220.0
987.0,"0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf",17.10259879041939,99.9785628826096,31.0,27.0,137.0
988.0,"0xb35b15694f5a9966db6c028636d4420c3113b398",17.08499883068608,99.97854114111124,6.0,0.0,222.0
989.0,"0x8e2f7d5aaae5abbd5052acb74019b9b11cb74349",17.075697248993357,99.97851939961288,9.0,0.0,149.0
990.0,"0xc2634b9d0a0cfb756cded34656e09828072a8a9b",17.074155127866973,99.9784976581145,25.0,0.0,190.0
991.0,"12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud",17.069002566191443,99.97847591661613,2.0,2.0,181.0
992.0,"0xc3f7debf793001d97badbd056e038fc5d9424689",17.066910003273687,99.97845417511778,21.0,0.0,175.0
993.0,"0xfadd555f1a8b444dfc382910919e64c8ad86a461",17.043770175373297,99.9784324336194,10.0,2.0,138.0
994.0,"0x5a74586a0beba69e7ab9a30e6e513d8eef17f6ee",17.037164332489795,99.97834546762593,21.0,0.0,219.0
994.0,"0xd10637dc6406f4b0d0eb49283477daa3c7066ff3",17.037164332489795,99.97834546762593,21.0,0.0,219.0
994.0,"0x28671667c8a8d2c61a4d75f3c4a0ce4d665deee3",17.037164332489795,99.97834546762593,21.0,0.0,219.0
994.0,"0x9cdaec218058d385abbcfe92c057836f9b10cc0f",17.037164332489795,99.97834546762593,21.0,0.0,219.0
998.0,"0x69eeb0827f2391a312b9387249d8f4a92b958180",17.027122510117238,99.97832372612756,19.0,3.0,120.0
999.0,"0x8df352ddeaee7abc815674051b75f4734a87b622",17.022093850752647,99.9783019846292,6.0,0.0,142.0
1000.0,"0x5be9bc68497a5c2ef3765a722019adbba644908b",17.019250032359842,99.97828024313083,13.0,0.0,155.0
